pushPrice,update_price,barging_times,barging_price,transcycle
1.5,0.0,0.0,0.0,7
1.3,0.0,0.0,0.0,1
36.38,1.0,1.0,0.19999999999999574,0
10.88,3.0,3.0,0.6999999999999993,30
10.5,0.0,0.0,0.0,14
21.0,2.0,2.0,1.5,8
7.0,0.0,0.0,0.0,11
17.88,0.0,0.0,0.0,63
3.4,0.0,0.0,0.0,65
1.0,0.0,0.0,0.0,11
5.65,0.0,0.0,0.0,27
22.5,0.0,0.0,0.0,49
8.5,0.0,0.0,0.0,0
12.88,0.0,0.0,0.0,14
5.0,1.0,1.0,0.20000000000000018,4
8.8,0.0,0.0,0.0,10
2.6,0.0,0.0,0.0,1
16.98,0.0,0.0,0.0,24
23.0,0.0,0.0,0.0,0
14.6,1.0,1.0,0.28000000000000114,3
15.9,1.0,1.0,0.29999999999999893,2
4.8,0.0,0.0,0.0,3
15.8,1.0,1.0,1.0,9
15.98,0.0,0.0,0.0,10
59.8,1.0,1.0,1.7800000000000011,8
17.5,0.0,0.0,0.0,2
5.5,0.0,0.0,0.0,26
4.48,2.0,2.0,0.39999999999999947,7
10.5,2.0,2.0,0.7799999999999994,11
17.9,1.0,1.0,0.6000000000000014,12
7.68,0.0,0.0,0.0,1
17.98,0.0,0.0,0.0,29
26.48,1.0,1.0,0.120000000000001,0
36.5,1.0,1.0,0.3999999999999986,24
3.98,0.0,0.0,0.0,6
15.3,1.0,1.0,0.1999999999999993,6
22.38,1.0,1.0,0.120000000000001,44
7.6,0.0,0.0,0.0,4
4.88,0.0,0.0,0.0,4
7.88,0.0,0.0,0.0,65
11.0,0.0,0.0,0.0,0
17.48,0.0,0.0,0.0,5
4.98,0.0,0.0,0.0,9
7.0,1.0,1.0,0.5999999999999996,21
2.1,0.0,0.0,0.0,1
7.68,0.0,0.0,0.0,31
31.98,2.0,2.0,1.5199999999999996,8
1.3,1.0,1.0,0.09999999999999987,5
2.2,1.0,1.0,0.2999999999999998,8
5.2,0.0,0.0,0.0,47
19.0255,0.0,0.0,0.0,11
6.25,0.0,0.0,0.0,13
14.8,1.0,1.0,1.0,28
20.6,1.0,1.0,0.3999999999999986,9
25.0,1.0,1.0,0.6000000000000014,1
7.58,0.0,0.0,0.0,8
6.88,0.0,0.0,0.0,9
4.18,0.0,0.0,0.0,29
10.8,1.0,1.0,1.08,11
5.68,0.0,0.0,0.0,2
12.1,0.0,0.0,0.0,7
17.9,0.0,0.0,0.0,37
28.88,0.0,0.0,0.0,2
13.0,0.0,0.0,0.0,35
10.0,2.0,2.0,0.8000000000000007,8
19.0,0.0,0.0,0.0,28
12.4,0.0,0.0,0.0,119
11.0,1.0,1.0,1.5,1
5.4,0.0,0.0,0.0,7
5.95,1.0,1.0,0.04999999999999982,8
2.99,1.0,1.0,2.01,0
16.0,0.0,0.0,0.0,3
1.9,1.0,1.0,1.3000000000000003,0
9.28,0.0,0.0,0.0,1
3.8,1.0,1.0,0.08000000000000007,60
6.98,0.0,0.0,0.0,39
12.9799,1.0,1.0,0.7200999999999986,11
18.0799,0.0,0.0,0.0,22
9.15,1.0,1.0,0.1999999999999993,13
20.75,0.0,0.0,0.0,26
14.78,0.0,0.0,0.0,11
8.78,0.0,0.0,0.0,9
3.0,0.0,0.0,0.0,19
16.68,0.0,0.0,0.0,22
23.0,3.0,3.0,0.6799999999999997,19
8.65,1.0,1.0,0.9499999999999993,10
6.68,0.0,0.0,0.0,0
8.1,1.0,1.0,0.25,7
18.3,1.0,1.0,0.3000000000000007,1
17.3,0.0,0.0,0.0,0
7.98,1.0,1.0,0.6999999999999993,15
27.5,0.0,0.0,0.0,20
13.3,1.0,1.0,0.6999999999999993,30
4.6,0.0,0.0,0.0,53
8.28,1.0,1.0,0.28000000000000114,10
7.5,0.0,0.0,0.0,0
25.8,0.0,0.0,0.0,34
11.68,0.0,0.0,0.0,20
19.2,0.0,0.0,0.0,25
0.65,0.0,0.0,0.0,31
4.0,0.0,0.0,0.0,4
39.8,0.0,0.0,0.0,18
1.8,0.0,0.0,0.0,1
36.8,0.0,0.0,0.0,52
4.98,0.0,0.0,0.0,21
4.78,2.0,2.0,0.8999999999999995,92
11.8,0.0,0.0,0.0,44
15.5,0.0,0.0,0.0,6
3.2,0.0,0.0,0.0,17
20.68,0.0,0.0,0.0,15
9.98,1.0,1.0,0.5999999999999996,23
12.5,0.0,0.0,0.0,11
37.0,3.0,3.0,0.6000000000000014,36
15.98,0.0,0.0,0.0,5
15.5,0.0,0.0,0.0,8
1.45,0.0,0.0,0.0,8
6.8,0.0,0.0,0.0,237
3.8,0.0,0.0,0.0,0
8.96,0.0,0.0,0.0,35
17.98,0.0,0.0,0.0,2
19.8,2.0,2.0,0.879999999999999,13
6.8,0.0,0.0,0.0,34
10.8,0.0,0.0,0.0,4
7.4,1.0,1.0,0.39999999999999947,3
28.3,0.0,0.0,0.0,28
18.8,1.0,1.0,1.0,5
3.28,0.0,0.0,0.0,16
13.68,1.0,1.0,0.120000000000001,6
31.8,0.0,0.0,0.0,21
16.68,5.0,5.0,0.5199999999999996,11
10.2,1.0,1.0,0.3000000000000007,21
12.5,1.0,1.0,0.13000000000000078,11
6.38,0.0,0.0,0.0,9
39.5,0.0,0.0,0.0,45
6.98,1.0,1.0,0.1999999999999993,19
33.0,0.0,0.0,0.0,4
10.8,0.0,0.0,0.0,16
11.8,0.0,0.0,0.0,8
2.68,0.0,0.0,0.0,10
4.15,1.0,1.0,0.04999999999999982,4
3.9,0.0,0.0,0.0,2
11.88,1.0,1.0,0.47999999999999865,13
1.38,1.0,1.0,0.20000000000000018,9
1.7,0.0,0.0,0.0,3
6.4,3.0,3.0,0.1999999999999993,9
5.36,1.0,1.0,0.5199999999999996,9
3.55,0.0,0.0,0.0,80
6.38,2.0,2.0,-0.5800000000000001,1
2.66,1.0,1.0,-0.16000000000000014,16
9.58,0.0,0.0,0.0,6
12.6,2.0,2.0,1.290000000000001,8
39.0,0.0,0.0,0.0,31
6.2,3.0,3.0,0.7000000000000002,8
6.45,0.0,0.0,0.0,50
7.3,0.0,0.0,0.0,28
21.37,1.0,1.0,2.629999999999999,20
18.8,0.0,0.0,0.0,22
1.77,1.0,1.0,0.21999999999999997,6
6.8,0.0,0.0,0.0,7
2.8,4.0,4.0,0.8000000000000003,1
7.78,0.0,0.0,0.0,30
21.68,1.0,1.0,0.21000000000000085,2
16.98,0.0,0.0,0.0,14
33.0,2.0,2.0,3.799999999999997,2
24.6,2.0,2.0,0.6999999999999993,5
5.98,1.0,1.0,-0.10000000000000053,28
9.3,0.0,0.0,0.0,0
11.98,0.0,0.0,0.0,13
17.2,0.0,0.0,0.0,8
13.68,0.0,0.0,0.0,31
4.2,0.0,0.0,0.0,3
11.5,1.0,1.0,-0.6999999999999993,0
12.98,0.0,0.0,0.0,7
10.18,1.0,1.0,0.019999999999999574,10
4.05,0.0,0.0,0.0,6
35.0,0.0,0.0,0.0,0
5.2,0.0,0.0,0.0,1
0.5,0.0,0.0,0.0,7
12.0,3.0,3.0,0.5,1
4.5,0.0,0.0,0.0,7
26.3,2.0,2.0,0.5,2
11.58,1.0,1.0,0.3000000000000007,15
11.8,0.0,0.0,0.0,0
6.0,0.0,0.0,0.0,2
2.78,0.0,0.0,0.0,4
7.9,0.0,0.0,0.0,31
8.6,0.0,0.0,0.0,11
7.5,1.0,1.0,0.20000000000000018,4
8.58,1.0,1.0,0.6999999999999993,23
13.8,0.0,0.0,0.0,0
2.5,0.0,0.0,0.0,7
10.46,2.0,2.0,0.11999999999999922,81
8.98,0.0,0.0,0.0,58
27.8,0.0,0.0,0.0,11
6.3,0.0,0.0,0.0,1
7.48,0.0,0.0,0.0,41
2.99,0.0,0.0,0.0,0
19.6,3.0,3.0,0.1999999999999993,0
10.98,0.0,0.0,0.0,3
12.28,0.0,0.0,0.0,12
33.58,0.0,0.0,0.0,0
17.65,0.0,0.0,0.0,8
15.0,0.0,0.0,0.0,32
17.5,1.0,1.0,0.3000000000000007,44
6.2,0.0,0.0,0.0,2
16.8,0.0,0.0,0.0,0
3.8,1.0,1.0,0.050000000000000266,0
24.0,0.0,0.0,0.0,10
24.0,0.0,0.0,0.0,13
8.5,0.0,0.0,0.0,1
6.3,1.0,1.0,0.20000000000000018,15
5.5,0.0,0.0,0.0,14
2.0,0.0,0.0,0.0,43
5.0,0.0,0.0,0.0,4
6.3,0.0,0.0,0.0,53
12.16,0.0,0.0,0.0,29
14.0,0.0,0.0,0.0,0
52.0,1.0,1.0,0.7999999999999972,3
3.0,1.0,1.0,0.20000000000000018,47
27.3,0.0,0.0,0.0,7
3.76,0.0,0.0,0.0,1
18.3,0.0,0.0,0.0,171
5.2,0.0,0.0,0.0,5
13.5,0.0,0.0,0.0,18
5.8,2.0,2.0,0.40000000000000036,19
49.8,0.0,0.0,0.0,111
2.1,0.0,0.0,0.0,6
2.0,0.0,0.0,0.0,8
23.5,1.0,1.0,0.3000000000000007,68
71.8,0.0,0.0,0.0,15
7.0,0.0,0.0,0.0,5
9.68,0.0,0.0,0.0,0
18.28,1.0,1.0,0.7199999999999989,7
12.9,1.0,1.0,0.29999999999999893,0
4.4,0.0,0.0,0.0,11
12.99,1.0,1.0,0.8100000000000005,5
38.6,0.0,0.0,0.0,16
6.5,0.0,0.0,0.0,11
4.8,0.0,0.0,0.0,11
18.8,0.0,0.0,0.0,13
2.98,0.0,0.0,0.0,1
4.98,0.0,0.0,0.0,5
3.88,0.0,0.0,0.0,4
9.38,0.0,0.0,0.0,27
12.6,0.0,0.0,0.0,35
15.88,0.0,0.0,0.0,16
9.9,4.0,4.0,0.9800000000000004,0
6.98,1.0,1.0,0.1999999999999993,3
5.55,0.0,0.0,0.0,33
8.68,1.0,1.0,0.14000000000000057,10
1.1,0.0,0.0,0.0,30
29.5,0.0,0.0,0.0,64
4.9,0.0,0.0,0.0,12
1.5,0.0,0.0,0.0,10
12.68,0.0,0.0,0.0,1
17.88,0.0,0.0,0.0,8
4.58,0.0,0.0,0.0,13
15.0,2.0,2.0,-0.5,39
7.38,2.0,2.0,0.2999999999999998,1
13.2,0.0,0.0,0.0,25
12.8,0.0,0.0,0.0,66
16.5,0.0,0.0,0.0,43
6.15,1.0,1.0,0.09999999999999964,6
16.8799,0.0,0.0,0.0,30
17.6,2.0,2.0,2.299999999999997,26
25.1,0.0,0.0,0.0,1
5.4,1.0,1.0,0.39999999999999947,10
1.9,3.0,3.0,0.10000000000000009,3
8.3,2.0,2.0,1.5,2
1.4,0.0,0.0,0.0,3
14.8,0.0,0.0,0.0,4
8.8,0.0,0.0,0.0,1
13.3,1.0,1.0,0.5,3
5.38,5.0,5.0,1.5200000000000005,1
7.69,0.0,0.0,0.0,5
2.0,1.0,1.0,0.25,6
5.8,0.0,0.0,0.0,18
54.0,0.0,0.0,0.0,12
2.6,0.0,0.0,0.0,8
10.88,0.0,0.0,0.0,19
7.2,0.0,0.0,0.0,31
28.95,0.0,0.0,0.0,10
10.88,0.0,0.0,0.0,17
4.6,1.0,1.0,0.40000000000000036,1
5.9,0.0,0.0,0.0,1
46.8,0.0,0.0,0.0,1
9.88,0.0,0.0,0.0,11
8.68,2.0,2.0,1.0999999999999996,27
8.7,2.0,2.0,0.5,11
22.88,1.0,1.0,1.0,5
4.88,0.0,0.0,0.0,174
76.0,0.0,0.0,0.0,6
15.3,2.0,2.0,0.6799999999999997,4
6.8,0.0,0.0,0.0,12
50.8,1.0,1.0,1.2000000000000028,10
23.5,0.0,0.0,0.0,44
19.8,0.0,0.0,0.0,18
9.5,1.0,1.0,0.3000000000000007,49
18.0,0.0,0.0,0.0,1
8.65,3.0,3.0,0.1999999999999993,86
7.6,0.0,0.0,0.0,24
8.0,1.0,1.0,1.0,2
1.6,0.0,0.0,0.0,13
7.6,0.0,0.0,0.0,47
3.78,2.0,2.0,0.31999999999999984,195
11.98,0.0,0.0,0.0,7
2.2,0.0,0.0,0.0,2
24.68,0.0,0.0,0.0,62
20.38,0.0,0.0,0.0,6
22.5,0.0,0.0,0.0,8
7.3,0.0,0.0,0.0,1
34.58,0.0,0.0,0.0,5
34.8,0.0,0.0,0.0,4
11.98,0.0,0.0,0.0,12
5.0,0.0,0.0,0.0,46
5.5,0.0,0.0,0.0,0
8.2,0.0,0.0,0.0,5
5.69,0.0,0.0,0.0,17
6.5,2.0,2.0,0.4800000000000004,6
5.8,0.0,0.0,0.0,9
8.98,0.0,0.0,0.0,10
18.3,0.0,0.0,0.0,8
13.48,0.0,0.0,0.0,10
6.88,0.0,0.0,0.0,3
12.9799,1.0,1.0,0.6000999999999994,14
8.5,1.0,1.0,0.15000000000000036,19
13.5,1.0,1.0,0.5,5
76.0,1.0,1.0,0.5,10
14.3,0.0,0.0,0.0,18
17.98,3.0,3.0,0.2699999999999996,1
9.58,0.0,0.0,0.0,1
6.0,0.0,0.0,0.0,91
3.98,0.0,0.0,0.0,7
18.5,0.0,0.0,0.0,7
5.3,0.0,0.0,0.0,31
4.6,1.0,1.0,0.20000000000000018,5
5.95,3.0,3.0,0.14999999999999947,4
7.8,1.0,1.0,0.10000000000000053,5
19.8,1.0,1.0,1.2798999999999978,15
3.68,1.0,1.0,0.2999999999999998,9
20.8,0.0,0.0,0.0,17
32.8,0.0,0.0,0.0,13
39.0,0.0,0.0,0.0,26
17.3,1.0,1.0,0.5,37
8.6,1.0,1.0,0.5,96
6.84,0.0,0.0,0.0,0
11.9799,2.0,2.0,0.4200999999999997,3
5.98,0.0,0.0,0.0,2
1.25,0.0,0.0,0.0,0
5.0,0.0,0.0,0.0,5
29.98,0.0,0.0,0.0,2
24.98,0.0,0.0,0.0,3
13.5,0.0,0.0,0.0,12
6.0,0.0,0.0,0.0,3
4.1,1.0,1.0,0.3000000000000007,10
8.5,0.0,0.0,0.0,5
8.2,1.0,1.0,0.20000000000000107,2
11.5,4.0,4.0,0.5,2
21.88,0.0,0.0,0.0,12
24.8,0.0,0.0,0.0,31
6.0,1.0,1.0,1.0,6
11.49,0.0,0.0,0.0,1
8.99,0.0,0.0,0.0,13
1.88,0.0,0.0,0.0,35
3.66,1.0,1.0,0.020000000000000018,16
23.0,0.0,0.0,0.0,3
46.0,0.0,0.0,0.0,4
8.9799,2.0,2.0,0.4001000000000001,0
4.65,0.0,0.0,0.0,12
3.65,0.0,0.0,0.0,0
8.5,0.0,0.0,0.0,4
5.2,0.0,0.0,0.0,135
20.5,0.0,0.0,0.0,28
7.0,0.0,0.0,0.0,3
1.64,0.0,0.0,0.0,0
5.5,0.0,0.0,0.0,6
15.98,1.0,1.0,0.3000000000000007,30
14.58,1.0,1.0,0.09999999999999964,0
4.6,0.0,0.0,0.0,2
11.38,0.0,0.0,0.0,7
3.99,0.0,0.0,0.0,0
7.99,0.0,0.0,0.0,13
25.0,1.0,1.0,0.879999999999999,0
19.56,1.0,1.0,0.20000000000000284,10
1.78,1.0,1.0,0.09999999999999987,17
32.9,0.0,0.0,0.0,41
3.3,0.0,0.0,0.0,14
6.6,0.0,0.0,0.0,192
33.3,2.0,2.0,0.5,5
1.75,0.0,0.0,0.0,5
25.1,0.0,0.0,0.0,10
22.68,0.0,0.0,0.0,17
3.6,0.0,0.0,0.0,28
24.0,0.0,0.0,0.0,21
4.7,0.0,0.0,0.0,1
4.98,0.0,0.0,0.0,10
6.58,0.0,0.0,0.0,43
7.95,0.0,0.0,0.0,37
21.56,0.0,0.0,0.0,4
2.18,1.0,1.0,0.3999999999999999,14
7.6,0.0,0.0,0.0,11
6.39,0.0,0.0,0.0,4
3.18,0.0,0.0,0.0,4
7.6,1.0,1.0,0.3000000000000007,1
6.35,0.0,0.0,0.0,2
10.8,0.0,0.0,0.0,4
15.58,0.0,0.0,0.0,12
10.8,1.0,1.0,0.3999999999999986,2
35.1,0.0,0.0,0.0,24
6.2,0.0,0.0,0.0,0
5.0,1.0,1.0,0.20000000000000018,1
23.6,0.0,0.0,0.0,7
6.95,0.0,0.0,0.0,24
47.9,0.0,0.0,0.0,5
8.0,0.0,0.0,0.0,4
26.5,0.0,0.0,0.0,18
1.8,0.0,0.0,0.0,17
9.0,1.0,1.0,0.5,3
3.91,0.0,0.0,0.0,77
11.98,0.0,0.0,0.0,29
19.68,0.0,0.0,0.0,11
10.8,0.0,0.0,0.0,4
16.88,0.0,0.0,0.0,8
16.98,2.0,2.0,0.8200000000000003,12
3.56,0.0,0.0,0.0,1
13.88,2.0,2.0,0.6199999999999992,20
6.9,0.0,0.0,0.0,2
4.18,0.0,0.0,0.0,7
22.8,0.0,0.0,0.0,16
6.4,0.0,0.0,0.0,28
18.4,0.0,0.0,0.0,24
10.8,1.0,1.0,0.1999999999999993,4
6.88,0.0,0.0,0.0,39
6.18,0.0,0.0,0.0,38
10.18,0.0,0.0,0.0,28
23.5799,0.0,0.0,0.0,13
6.68,0.0,0.0,0.0,2
6.58,1.0,1.0,0.40000000000000036,1
6.98,0.0,0.0,0.0,25
4.92,0.0,0.0,0.0,0
7.5,0.0,0.0,0.0,23
11.78,0.0,0.0,0.0,10
11.58,0.0,0.0,0.0,13
7.18,0.0,0.0,0.0,1
24.68,1.0,1.0,0.3000000000000007,23
13.0,0.0,0.0,0.0,3
10.88,0.0,0.0,0.0,10
13.85,1.0,1.0,0.33000000000000007,4
9.38,2.0,2.0,0.5999999999999996,0
3.18,1.0,1.0,0.19999999999999973,0
8.68,0.0,0.0,0.0,1
9.28,0.0,0.0,0.0,9
16.66,0.0,0.0,0.0,5
15.2,1.0,1.0,0.3000000000000007,6
7.35,0.0,0.0,0.0,1
15.3,2.0,2.0,1.379999999999999,15
9.6,0.0,0.0,0.0,5
2.88,0.0,0.0,0.0,27
34.8,1.0,1.0,1.0,12
5.38,0.0,0.0,0.0,25
6.5,0.0,0.0,0.0,3
6.18,0.0,0.0,0.0,3
3.96,0.0,0.0,0.0,26
43.88,3.0,3.0,1.1199999999999974,8
4.68,0.0,0.0,0.0,63
9.58,0.0,0.0,0.0,1
18.9899,0.0,0.0,0.0,15
2.88,3.0,3.0,0.6200000000000001,5
7.5,1.0,1.0,0.2999999999999998,7
7.5,0.0,0.0,0.0,7
11.58,4.0,4.0,-0.08000000000000007,1
0.8,0.0,0.0,0.0,2
9.5,0.0,0.0,0.0,6
8.0,0.0,0.0,0.0,12
7.3,0.0,0.0,0.0,18
2.71,0.0,0.0,0.0,4
11.98,0.0,0.0,0.0,1
15.5,3.0,3.0,1.0,6
10.28,0.0,0.0,0.0,11
1.78,0.0,0.0,0.0,5
18.98,0.0,0.0,0.0,12
15.38,0.0,0.0,0.0,4
4.88,1.0,1.0,0.7000000000000002,1
7.95,0.0,0.0,0.0,20
11.0,0.0,0.0,0.0,9
25.0,1.0,1.0,0.5,0
4.7,0.0,0.0,0.0,14
16.88,0.0,0.0,0.0,23
30.5,0.0,0.0,0.0,4
9.2,1.0,1.0,0.3000000000000007,135
25.5,0.0,0.0,0.0,10
9.8,1.0,1.0,0.5499999999999989,32
8.8,1.0,1.0,0.17999999999999972,0
0.5,1.0,1.0,0.28,6
8.46,0.0,0.0,0.0,25
10.88,0.0,0.0,0.0,13
3.2,0.0,0.0,0.0,1
6.88,4.0,4.0,0.7000000000000002,45
20.58,0.0,0.0,0.0,17
17.88,0.0,0.0,0.0,3
9.4,1.0,1.0,-0.5999999999999996,1
6.98,2.0,2.0,0.5199999999999996,9
21.9,1.0,1.0,1.4000000000000021,2
7.98,2.0,2.0,-5.300000000000001,27
7.44,0.0,0.0,0.0,10
24.8,2.0,2.0,2.0,40
6.88,0.0,0.0,0.0,32
3.7,0.0,0.0,0.0,7
24.1,1.0,1.0,0.6999999999999993,24
14.3,0.0,0.0,0.0,10
12.5,0.0,0.0,0.0,151
7.63,0.0,0.0,0.0,1
2.7,2.0,2.0,0.09999999999999964,1
12.38,0.0,0.0,0.0,15
7.88,0.0,0.0,0.0,0
19.5,0.0,0.0,0.0,7
12.58,1.0,1.0,0.09999999999999964,0
20.8,1.0,1.0,0.1999999999999993,4
13.6,0.0,0.0,0.0,3
3.3,0.0,0.0,0.0,94
13.0,1.0,1.0,0.0,4
8.8,1.0,1.0,0.4499999999999993,0
11.6,0.0,0.0,0.0,2
9.9,1.0,1.0,1.4800000000000004,67
7.8,0.0,0.0,0.0,15
13.2,5.0,5.0,0.6000000000000014,6
7.98,0.0,0.0,0.0,17
6.88,0.0,0.0,0.0,23
12.8,1.0,1.0,0.6999999999999993,13
17.0,1.0,1.0,0.8000000000000007,1
0.3,3.0,3.0,0.5800000000000001,0
36.2,0.0,0.0,0.0,31
25.9,3.0,3.0,0.3000000000000007,10
6.8,1.0,1.0,0.10000000000000053,13
15.88,0.0,0.0,0.0,16
10.88,0.0,0.0,0.0,45
17.8799,2.0,2.0,1.0000999999999998,9
8.28,0.0,0.0,0.0,3
18.8,0.0,0.0,0.0,4
7.68,1.0,1.0,0.5999999999999996,7
26.58,1.0,1.0,1.6000000000000014,2
4.0,0.0,0.0,0.0,4
1.5,0.0,0.0,0.0,55
5.78,0.0,0.0,0.0,21
15.8,0.0,0.0,0.0,2
4.72,0.0,0.0,0.0,14
5.58,1.0,1.0,0.41999999999999993,7
20.5,0.0,0.0,0.0,17
2.2,5.0,5.0,0.7799999999999998,20
1.5,0.0,0.0,0.0,11
22.8,1.0,1.0,1.0799999999999983,33
19.8,0.0,0.0,0.0,1
18.5,3.0,3.0,1.5,7
11.98,1.0,1.0,0.6999999999999993,5
5.0,0.0,0.0,0.0,10
1.98,0.0,0.0,0.0,17
16.5,1.0,1.0,0.6999999999999993,19
6.8,1.0,1.0,0.20000000000000018,4
6.88,0.0,0.0,0.0,19
6.78,0.0,0.0,0.0,9
2.88,0.0,0.0,0.0,1
26.8,0.0,0.0,0.0,15
19.98,2.0,2.0,1.8999999999999986,20
16.3,1.0,1.0,0.1999999999999993,3
15.8,0.0,0.0,0.0,38
22.8,0.0,0.0,0.0,8
4.7,1.0,1.0,0.28000000000000025,19
7.5,4.0,4.0,1.0,1
4.1,1.0,1.0,0.10000000000000053,0
8.6,0.0,0.0,0.0,18
7.18,0.0,0.0,0.0,26
2.4,0.0,0.0,0.0,94
19.8,0.0,0.0,0.0,17
6.98,1.0,1.0,0.39999999999999947,22
3.89,0.0,0.0,0.0,0
9.5,0.0,0.0,0.0,9
4.38,0.0,0.0,0.0,10
4.9,0.0,0.0,0.0,13
29.78,0.0,0.0,0.0,11
4.6,1.0,1.0,0.40000000000000036,2
5.68,1.0,1.0,0.3000000000000007,2
15.58,0.0,0.0,0.0,69
6.0,0.0,0.0,0.0,1
3.99,0.0,0.0,0.0,12
8.66,1.0,1.0,0.23000000000000043,11
27.3,0.0,0.0,0.0,4
0.98,0.0,0.0,0.0,1
7.88,1.0,1.0,0.10000000000000053,35
19.8,0.0,0.0,0.0,34
9.68,0.0,0.0,0.0,1
7.0,1.0,1.0,0.20000000000000018,19
7.8,0.0,0.0,0.0,21
12.5,0.0,0.0,0.0,21
19.3,0.0,0.0,0.0,13
26.5,0.0,0.0,0.0,5
8.5,1.0,1.0,0.8800000000000008,2
3.47,5.0,5.0,0.20999999999999996,3
26.5,0.0,0.0,0.0,26
4.9,0.0,0.0,0.0,4
5.58,0.0,0.0,0.0,11
20.8,0.0,0.0,0.0,3
4.2,0.0,0.0,0.0,8
2.6,0.0,0.0,0.0,3
19.0,0.0,0.0,0.0,9
10.9,1.0,1.0,0.5999999999999996,0
14.4,1.0,1.0,0.09999999999999964,4
0.9,1.0,1.0,9.09,11
13.2,0.0,0.0,0.0,2
9.38,1.0,1.0,0.5,93
5.78,0.0,0.0,0.0,3
9.5,0.0,0.0,0.0,1
25.86,2.0,2.0,0.6400000000000006,23
8.0,0.0,0.0,0.0,40
4.45,1.0,1.0,0.04999999999999982,125
9.68,1.0,1.0,0.120000000000001,1
1.88,0.0,0.0,0.0,4
8.6,0.0,0.0,0.0,21
27.2,0.0,0.0,0.0,16
5.8,1.0,1.0,-0.5199999999999996,7
13.2,1.0,1.0,0.20000000000000107,1
9.3,0.0,0.0,0.0,3
13.5,0.0,0.0,0.0,21
13.38,2.0,2.0,0.5,0
7.5,0.0,0.0,0.0,21
6.5,0.0,0.0,0.0,38
2.95,0.0,0.0,0.0,6
7.98,0.0,0.0,0.0,6
19.0,2.0,2.0,-0.1999999999999993,5
8.68,1.0,1.0,0.20000000000000107,6
8.7,0.0,0.0,0.0,19
87.8,1.0,1.0,-29.799999999999997,25
8.0,0.0,0.0,0.0,4
7.9,0.0,0.0,0.0,62
47.98,1.0,1.0,0.8200000000000003,4
4.6,0.0,0.0,0.0,36
17.5,0.0,0.0,0.0,64
15.08,1.0,1.0,0.5,4
11.8,1.0,1.0,0.08000000000000007,3
11.8,1.0,1.0,0.6999999999999993,5
1.58,0.0,0.0,0.0,7
13.8,0.0,0.0,0.0,1
2.86,0.0,0.0,0.0,4
4.8,0.0,0.0,0.0,15
35.5,0.0,0.0,0.0,0
30.88,1.0,1.0,0.120000000000001,29
7.8,0.0,0.0,0.0,19
10.07,0.0,0.0,0.0,39
4.32,0.0,0.0,0.0,16
4.25,1.0,1.0,0.04999999999999982,2
4.88,0.0,0.0,0.0,1
17.8,0.0,0.0,0.0,15
3.9,0.0,0.0,0.0,2
28.3,0.0,0.0,0.0,13
4.2,0.0,0.0,0.0,9
5.5,0.0,0.0,0.0,0
4.98,0.0,0.0,0.0,13
16.0,0.0,0.0,0.0,1
22.9,3.0,3.0,1.6000000000000014,2
9.5,0.0,0.0,0.0,17
8.2,0.0,0.0,0.0,1
11.1,1.0,1.0,0.09999999999999964,28
7.7,0.0,0.0,0.0,7
10.5,0.0,0.0,0.0,3
7.0,0.0,0.0,0.0,9
18.23,0.0,0.0,0.0,56
6.55,0.0,0.0,0.0,51
7.5,1.0,1.0,0.2999999999999998,18
15.8,1.0,1.0,0.09999999999999964,16
43.6,0.0,0.0,0.0,4
4.8,0.0,0.0,0.0,42
4.0,2.0,2.0,0.5,3
5.8,0.0,0.0,0.0,172
16.5,0.0,0.0,0.0,4
9.1,2.0,2.0,0.5,14
4.0,1.0,1.0,0.3200000000000003,2
9.65,0.0,0.0,0.0,5
19.98,1.0,1.0,2.0,0
16.6,0.0,0.0,0.0,8
37.8,0.0,0.0,0.0,14
5.68,0.0,0.0,0.0,8
25.9,1.0,1.0,0.9000000000000021,5
7.18,0.0,0.0,0.0,17
8.2,0.0,0.0,0.0,4
7.68,0.0,0.0,0.0,4
1.28,1.0,1.0,0.11999999999999988,1
14.8,0.0,0.0,0.0,4
5.45,1.0,1.0,0.5300000000000002,22
11.6,1.0,1.0,0.20000000000000107,27
34.5,0.0,0.0,0.0,15
2.7,0.0,0.0,0.0,1
22.8,0.0,0.0,0.0,5
19.0,1.0,1.0,0.5798999999999985,6
20.8,0.0,0.0,0.0,16
14.5,0.0,0.0,0.0,3
3.88,0.0,0.0,0.0,2
46.9,0.0,0.0,0.0,28
4.58,0.0,0.0,0.0,25
2.15,0.0,0.0,0.0,4
5.6,1.0,1.0,0.20000000000000018,96
5.5,0.0,0.0,0.0,4
23.9,3.0,3.0,0.6000000000000014,38
13.88,0.0,0.0,0.0,28
17.8,0.0,0.0,0.0,24
15.5,0.0,0.0,0.0,108
10.0,0.0,0.0,0.0,26
12.0,0.0,0.0,0.0,1
24.5,0.0,0.0,0.0,2
2.2,0.0,0.0,0.0,1
31.5,0.0,0.0,0.0,16
11.28,1.0,1.0,1.5200000000000014,13
28.0,2.0,2.0,1.0,12
19.39,1.0,1.0,0.3999999999999986,0
3.95,0.0,0.0,0.0,4
11.58,3.0,3.0,0.9199999999999999,14
10.88,7.0,7.0,2.0,1
3.68,2.0,2.0,0.27,2
6.9,0.0,0.0,0.0,54
9.4799,1.0,1.0,0.02009999999999934,4
2.6,0.0,0.0,0.0,7
8.98,0.0,0.0,0.0,9
